cod_cand,desc_lista
1353601,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353602,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA
1353604,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353605,PARTITO DELLA FOLLIA CREATIVA
1353607,FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; LEGA PER SALVINI PREMIER; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1353678,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1353697,+EUROPA; ALLEANZA VERDI E SINISTRA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1353776,ITALIA SOVRANA E POPOLARE
1353779,ITALIA SOVRANA E POPOLARE
1353791,UNIONE POPOLARE CON DE MAGISTRIS
1353822,VITA
1353836,VITA
1353839,ITALIA SOVRANA E POPOLARE
1353841,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1353843,ITALIA SOVRANA E POPOLARE
1353846,ITALIA SOVRANA E POPOLARE
1353852,ITALIA SOVRANA E POPOLARE
1353853,ITALIA SOVRANA E POPOLARE
1353863,MASTELLA NOI DI CENTRO EUROPEISTI
1353874,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1353875,MASTELLA NOI DI CENTRO EUROPEISTI
1353882,ITALIA SOVRANA E POPOLARE
1353883,PARTITO COMUNISTA ITALIANO
1353885,ITALIA SOVRANA E POPOLARE
1353886,UNIONE POPOLARE CON DE MAGISTRIS
1353887,VITA
1353889,MOVIMENTO 5 STELLE
1353890,ITALIA SOVRANA E POPOLARE
1353896,VITA
1353901,ITALIA SOVRANA E POPOLARE
1353903,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; LEGA PER SALVINI PREMIER; FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI
1353904,AZIONE - ITALIA VIVA - CALENDA
1353908,MASTELLA NOI DI CENTRO EUROPEISTI
1353915,MASTELLA NOI DI CENTRO EUROPEISTI
1353930,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1353933,SDTIROLER VOLKSPARTEI (SVP) - PATT
1353935,MASTELLA NOI DI CENTRO EUROPEISTI
1353937,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1353940,AZIONE - ITALIA VIVA - CALENDA
1353944,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1353945,MASTELLA NOI DI CENTRO EUROPEISTI
1353949,MASTELLA NOI DI CENTRO EUROPEISTI
1353953,MASTELLA NOI DI CENTRO EUROPEISTI
1353960,MASTELLA NOI DI CENTRO EUROPEISTI
1353968,MASTELLA NOI DI CENTRO EUROPEISTI
1353971,UNIONE POPOLARE CON DE MAGISTRIS
1353975,UNIONE POPOLARE CON DE MAGISTRIS
1353978,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1353980,ITALIA SOVRANA E POPOLARE
1353987,+EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA
1353989,ITALEXIT PER L'ITALIA
1353991,VITA
1353993,VITA
1353997,VITA
1354001,SDTIROLER VOLKSPARTEI (SVP) - PATT
1354008,MASTELLA NOI DI CENTRO EUROPEISTI
1354010,SDTIROLER VOLKSPARTEI (SVP) - PATT
1354012,MASTELLA NOI DI CENTRO EUROPEISTI
1354015,SDTIROLER VOLKSPARTEI (SVP) - PATT
1354016,MASTELLA NOI DI CENTRO EUROPEISTI
1354019,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354026,UNIONE POPOLARE CON DE MAGISTRIS
1354028,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354035,AZIONE - ITALIA VIVA - CALENDA
1354037,MASTELLA NOI DI CENTRO EUROPEISTI
1354042,AZIONE - ITALIA VIVA - CALENDA
1354044,UNIONE POPOLARE CON DE MAGISTRIS
1354046,AZIONE - ITALIA VIVA - CALENDA
1354051,ITALEXIT PER L'ITALIA
1354059,VITA
1354060,UNIONE POPOLARE CON DE MAGISTRIS
1354063,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354067,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1354068,UNIONE POPOLARE CON DE MAGISTRIS
1354073,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354080,MASTELLA NOI DI CENTRO EUROPEISTI
1354103,ITALIA SOVRANA E POPOLARE
1354112,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1354151,LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI
1354158,MASTELLA NOI DI CENTRO EUROPEISTI
1354162,LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI
1354165,LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI
1354168,MASTELLA NOI DI CENTRO EUROPEISTI
1354170,LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI
1354179,MASTELLA NOI DI CENTRO EUROPEISTI
1354180,AZIONE - ITALIA VIVA - CALENDA
1354183,SUD CHIAMA NORD
1354189,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1354190,AZIONE - ITALIA VIVA - CALENDA
1354191,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354197,SUD CHIAMA NORD
1354199,AZIONE - ITALIA VIVA - CALENDA
1354206,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1354208,SUD CHIAMA NORD
1354218,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354220,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354221,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1354224,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354227,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1354235,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FORZA ITALIA
1354243,ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA
1354254,MASTELLA NOI DI CENTRO EUROPEISTI
1354258,PARTITO COMUNISTA ITALIANO
1354266,SUD CHIAMA NORD
1354267,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354285,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA; +EUROPA
1354290,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354294,LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI
1354296,LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI
1354300,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354306,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FORZA ITALIA
1354309,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FORZA ITALIA
1354314,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FORZA ITALIA
1354316,LEGA PER SALVINI PREMIER; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; FRATELLI D'ITALIA CON GIORGIA MELONI
1354319,AZIONE - ITALIA VIVA - CALENDA
1354321,MOVIMENTO 5 STELLE
1354341,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354345,FORZA DEL POPOLO
1354348,MOVIMENTO 5 STELLE
1354349,ALLEANZA VERDI E SINISTRA; +EUROPA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354352,MOVIMENTO 5 STELLE
1354355,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354358,MOVIMENTO 5 STELLE
1354359,ALLEANZA VERDI E SINISTRA; +EUROPA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354365,ALLEANZA VERDI E SINISTRA; +EUROPA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354367,ITALIA SOVRANA E POPOLARE
1354368,MOVIMENTO 5 STELLE
1354369,ALLEANZA VERDI E SINISTRA; +EUROPA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354371,AZIONE - ITALIA VIVA - CALENDA
1354374,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354378,AZIONE - ITALIA VIVA - CALENDA
1354403,ITALEXIT PER L'ITALIA
1354409,ITALEXIT PER L'ITALIA
1354414,ITALEXIT PER L'ITALIA
1354417,MASTELLA NOI DI CENTRO EUROPEISTI
1354422,ITALEXIT PER L'ITALIA
1354423,VITA
1354424,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; LEGA PER SALVINI PREMIER; FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI
1354429,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; LEGA PER SALVINI PREMIER; FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI
1354447,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; LEGA PER SALVINI PREMIER; FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI
1354464,ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA
1354465,MASTELLA NOI DI CENTRO EUROPEISTI
1354467,AZIONE - ITALIA VIVA - CALENDA
1354479,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354482,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1354486,MASTELLA NOI DI CENTRO EUROPEISTI
1354490,MASTELLA NOI DI CENTRO EUROPEISTI
1354495,MASTELLA NOI DI CENTRO EUROPEISTI
1354497,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354518,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; LEGA PER SALVINI PREMIER; FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI
1354527,AZIONE - ITALIA VIVA - CALENDA
1354529,NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; LEGA PER SALVINI PREMIER; FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI
1354531,AZIONE - ITALIA VIVA - CALENDA
1354533,AZIONE - ITALIA VIVA - CALENDA
1354545,MOVIMENTO 5 STELLE
1354546,MASTELLA NOI DI CENTRO EUROPEISTI
1354551,PARTITO COMUNISTA ITALIANO
1354555,SUD CHIAMA NORD
1354558,FORZA DEL POPOLO
1354565,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1354583,ITALEXIT PER L'ITALIA
1354586,ALLEANZA VERDI E SINISTRA; +EUROPA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354587,ALLEANZA VERDI E SINISTRA; +EUROPA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO
1354594,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1354609,MASTELLA NOI DI CENTRO EUROPEISTI
1354668,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; LEGA PER SALVINI PREMIER
1354674,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA; ALLEANZA VERDI E SINISTRA
1354679,UNIONE POPOLARE CON DE MAGISTRIS
1354696,UNIONE POPOLARE CON DE MAGISTRIS
1354703,ITALIA SOVRANA E POPOLARE
1354707,ITALEXIT PER L'ITALIA
1354713,VITA
1354717,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1354723,AZIONE - ITALIA VIVA - CALENDA
1354736,PARTITO COMUNISTA ITALIANO
1354744,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354747,FORZA DEL POPOLO
1354767,UNIONE POPOLARE CON DE MAGISTRIS
1354777,ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA
1354778,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1354779,AZIONE - ITALIA VIVA - CALENDA
1354796,ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA
1354802,MOVIMENTO 5 STELLE
1354805,MASTELLA NOI DI CENTRO EUROPEISTI
1354811,SUD CHIAMA NORD
1354816,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1354837,ITALIA SOVRANA E POPOLARE
1354842,ITALEXIT PER L'ITALIA
1354853,VITA
1354862,MOVIMENTO 5 STELLE
1354864,MASTELLA NOI DI CENTRO EUROPEISTI
1354867,PARTITO COMUNISTA ITALIANO
1354876,ITALIA SOVRANA E POPOLARE
1354884,SUD CHIAMA NORD
1354893,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1354896,FORZA DEL POPOLO
1354901,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1354911,VITA
1354915,LEGA PER SALVINI PREMIER; FRATELLI D'ITALIA CON GIORGIA MELONI; FORZA ITALIA; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC
1354918,ALLEANZA VERDI E SINISTRA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA
1354925,VITA
1354929,VITA
1354930,PARTITO COMUNISTA ITALIANO
1354933,VITA
1354934,VITA
1354936,VITA
1354940,VITA
1354975,ITALIA SOVRANA E POPOLARE
1354977,ITALIA SOVRANA E POPOLARE
1354979,ITALIA SOVRANA E POPOLARE
1354985,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA; ALLEANZA VERDI E SINISTRA
1354989,ITALIA SOVRANA E POPOLARE
1354990,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA; ALLEANZA VERDI E SINISTRA
1354994,ITALEXIT PER L'ITALIA
1354995,ITALIA SOVRANA E POPOLARE
1354998,ITALIA SOVRANA E POPOLARE
1354999,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; LEGA PER SALVINI PREMIER
1355002,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; LEGA PER SALVINI PREMIER
1355003,ITALIA SOVRANA E POPOLARE
1355005,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; LEGA PER SALVINI PREMIER
1355007,SUD CHIAMA NORD
1355010,FORZA ITALIA; FRATELLI D'ITALIA CON GIORGIA MELONI; NOI MODERATI/LUPI - TOTI - BRUGNARO - UDC; LEGA PER SALVINI PREMIER
1355011,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1355017,MOVIMENTO 5 STELLE
1355021,MASTELLA NOI DI CENTRO EUROPEISTI
1355024,VITA
1355050,ITALIA SOVRANA E POPOLARE
1355051,ITALIA SOVRANA E POPOLARE
1355052,ITALIA SOVRANA E POPOLARE
1355053,ITALIA SOVRANA E POPOLARE
1355054,ITALIA SOVRANA E POPOLARE
1355055,ITALIA SOVRANA E POPOLARE
1355056,ITALIA SOVRANA E POPOLARE
1355057,ITALIA SOVRANA E POPOLARE
1355058,ITALIA SOVRANA E POPOLARE
1355061,ITALIA SOVRANA E POPOLARE
1355062,ITALIA SOVRANA E POPOLARE
1355064,ITALIA SOVRANA E POPOLARE
1355065,ITALIA SOVRANA E POPOLARE
1355068,ITALEXIT PER L'ITALIA
1355069,ITALEXIT PER L'ITALIA
1355071,ITALEXIT PER L'ITALIA
1355072,ITALEXIT PER L'ITALIA
1355073,ITALEXIT PER L'ITALIA
1355074,ITALEXIT PER L'ITALIA
1355075,ITALEXIT PER L'ITALIA
1355076,ITALEXIT PER L'ITALIA
1355077,ITALEXIT PER L'ITALIA
1355085,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA; ALLEANZA VERDI E SINISTRA
1355089,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA; ALLEANZA VERDI E SINISTRA
1355097,AZIONE - ITALIA VIVA - CALENDA
1355101,FORZA DEL POPOLO
1355104,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1355106,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1355110,ITALIA SOVRANA E POPOLARE
1355111,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1355113,VITA
1355115,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1355118,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1355121,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1355126,ITALIA SOVRANA E POPOLARE
1355130,ITALIA SOVRANA E POPOLARE
1355142,ITALIA SOVRANA E POPOLARE
1355145,ITALIA SOVRANA E POPOLARE
1355149,ITALIA SOVRANA E POPOLARE
1355151,ITALIA SOVRANA E POPOLARE
1355152,UNIONE POPOLARE CON DE MAGISTRIS
1355154,UNIONE POPOLARE CON DE MAGISTRIS
1355155,ITALIA SOVRANA E POPOLARE
1355159,ITALIA SOVRANA E POPOLARE
1355161,ITALIA SOVRANA E POPOLARE
1355163,ITALIA SOVRANA E POPOLARE
1355182,ITALIA SOVRANA E POPOLARE
1355183,AZIONE - ITALIA VIVA - CALENDA
1355184,UNIONE POPOLARE CON DE MAGISTRIS
1355198,UNIONE POPOLARE CON DE MAGISTRIS
1355200,AZIONE - ITALIA VIVA - CALENDA
1355202,AZIONE - ITALIA VIVA - CALENDA
1355203,AZIONE - ITALIA VIVA - CALENDA
1355205,UNIONE POPOLARE CON DE MAGISTRIS
1355206,AZIONE - ITALIA VIVA - CALENDA
1355208,AZIONE - ITALIA VIVA - CALENDA
1355210,AZIONE - ITALIA VIVA - CALENDA
1355212,UNIONE POPOLARE CON DE MAGISTRIS
1355215,MOVIMENTO 5 STELLE
1355216,MOVIMENTO 5 STELLE
1355218,MOVIMENTO 5 STELLE
1355219,MOVIMENTO 5 STELLE
1355221,MOVIMENTO 5 STELLE
1355226,MOVIMENTO 5 STELLE
1355230,ITALIA SOVRANA E POPOLARE
1355231,ITALIA SOVRANA E POPOLARE
1355234,ITALEXIT PER L'ITALIA
1355239,ITALEXIT PER L'ITALIA
1355240,ITALEXIT PER L'ITALIA
1355242,ITALEXIT PER L'ITALIA
1355245,ITALEXIT PER L'ITALIA
1355246,ITALEXIT PER L'ITALIA
1355247,ITALEXIT PER L'ITALIA
1355250,ITALEXIT PER L'ITALIA
1355251,ITALEXIT PER L'ITALIA
1355252,ITALEXIT PER L'ITALIA
1355256,ITALEXIT PER L'ITALIA
1355258,ITALEXIT PER L'ITALIA
1355337,ITALIA SOVRANA E POPOLARE
1355338,ITALIA SOVRANA E POPOLARE
1355339,UNIONE POPOLARE CON DE MAGISTRIS
1355357,VITA
1355358,VITA
1355359,VITA
1355360,ALTERNATIVA PER L'ITALIA - NO GREEN PASS
1355380,ITALEXIT PER L'ITALIA
1355383,ITALEXIT PER L'ITALIA
1355401,VITA
1355405,MOVIMENTO 5 STELLE
1355408,MOVIMENTO 5 STELLE
1355409,MOVIMENTO 5 STELLE
1355410,MOVIMENTO 5 STELLE
1355411,MOVIMENTO 5 STELLE
1355412,UNIONE POPOLARE CON DE MAGISTRIS
1355418,IMPEGNO CIVICO LUIGI DI MAIO - CENTRO DEMOCRATICO; +EUROPA; PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA; ALLEANZA VERDI E SINISTRA
1355420,AZIONE - ITALIA VIVA - CALENDA
1355444,VITA
1355445,VITA
1355450,UNIONE POPOLARE CON DE MAGISTRIS
1355451,UNIONE POPOLARE CON DE MAGISTRIS
1355453,VITA
1355454,VITA
1355456,VITA
1355458,VITA
1355462,UNIONE POPOLARE CON DE MAGISTRIS
1355463,UNIONE POPOLARE CON DE MAGISTRIS
1355465,UNIONE POPOLARE CON DE MAGISTRIS
1355493,ITALIA SOVRANA E POPOLARE
1355495,VITA
1355496,VITA
1355497,VITA
1355500,MOVIMENTO 5 STELLE
1355503,MOVIMENTO 5 STELLE
1355504,MOVIMENTO 5 STELLE
1355506,MOVIMENTO 5 STELLE
1355507,MOVIMENTO 5 STELLE
1355508,MOVIMENTO 5 STELLE
1355510,MOVIMENTO 5 STELLE
1355511,MOVIMENTO 5 STELLE
1355512,MOVIMENTO 5 STELLE
1355513,MOVIMENTO 5 STELLE
1355514,MOVIMENTO 5 STELLE
1355515,MOVIMENTO 5 STELLE
1355518,MOVIMENTO 5 STELLE
1355519,UNIONE POPOLARE CON DE MAGISTRIS
1355527,UNIONE POPOLARE CON DE MAGISTRIS
1355552,UNIONE POPOLARE CON DE MAGISTRIS
1355553,UNIONE POPOLARE CON DE MAGISTRIS
1355584,UNIONE POPOLARE CON DE MAGISTRIS
1355887,MOVIMENTO 5 STELLE
1355889,MOVIMENTO 5 STELLE
1355890,MOVIMENTO 5 STELLE
1365000,PARTITO ANIMALISTA - UCDL - 10 VOLTE MEGLIO
1348421,ITALIA SOVRANA E POPOLARE
1348406,VALLE D'AOSTA APERTA
1350760,LEGA PER SALVINI PREMIER - FORZA ITALIA - NOI MODERATI - FRATELLI D'ITALIA
1348394,LA RENAISSANCE VALDTAINE
1350756,PARTITO COMUNISTA ITALIANO
1348230,UNIONE POPOLARE CON DE MAGISTRIS
1350764,VALLE DAOSTE  AUTONOMIE PROGRS FDRALISME
